ad_num_voie,ad_rep,ad_voie,ad_cp,ad_ban,ad_bat,ad_esc,ad_etage,ad_num_app,ad_lot,id_num,nuit_t1,nuit_n-1,nom_loueur,res_ppale
47,,rue de Belleville,75020,,,,,,,7510142651789,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
580,,rue de Vaugirard,75015,,,,5.0,,,7510108276798,230,120,Mathis Robin,n
720,,rue de Vaugirard,75015,,,,6.0,,,7510119085363,180,105,Maxence Legall,y
420,,rue de Vaugirard,75015,,,,6.0,,,7510119076727,95,55,Hugo Da Silva,n
140,,rue de Rivoli,75001,,,,7.0,,,75913457139921,60,35,Arthur Lemaire,n
25,,rue de la Paix,75002,,,,,,,7510144010760,120,70,Paul Leblanc,y # ID Inexistant
38,,rue de Belleville,75020,,,,,,,7510164136282,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
150,,boulevard Saint-Germain,75006,,,,3.0,,,7510179961273,260,135,Emma Picard,y
980,,boulevard de Grenelle,75015,,,,7.0,,,7510105882110,110,68,Tom Louis,n
360,,rue de Javel,75015,,,,6.0,,,7E99K7GZLJXOB,135,80,Leo Dupont,n
27,,rue de Rivoli,75001,,,,,,,7510180818983,170,90,Sophie Chevalier,y # ID en Doublon
270,,rue de Belleville,75019,,,,3.0,,,75866916760619,165,98,Manon Lefevre,y
17,,rue de Belleville,75020,,,,,,,75305571042532,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
980,,boulevard de Grenelle,75015,,,,7.0,,,7510198954041,110,68,Tom Louis,n
20,,rue de Belleville,75020,,,,,,,7510192672497,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
420,,rue de Vaugirard,75015,,,,6.0,,,7510129008153,95,55,Hugo Da Silva,n
890,,rue Lecourbe,75015,,,,2.0,,,7510127816609,90,55,Sofia David,y
600,,rue de Vaugirard,75015,,,,6.0,,,7510161454608,170,102,Maxence Benard,y
700,,rue de Vaugirard,75015,,,,5.0,,,QCAA02J477ZXH,225,115,Enzo Peltier,n
910,,rue de Vaugirard,75015,,,,4.0,,,7510191086752,265,145,Clémence Fontaine,y
17,,rue de Belleville,75020,,,,,,,7510134340275,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
400,,rue de Vaugirard,75015,,,,5.0,,,75648426426606,50,26,Maxence Faure,n
60,,boulevard Haussmann,75009,,,,6.0,,,7510192898633,270,140,Antoine Garcia,y
38,,rue de Belleville,75020,,,,,,,7510147110746,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
340,,boulevard de Grenelle,75015,,,,5.0,,,7510184508492,60,32,Tom Giraud,n
180,,rue du Temple,75003,,,,6.0,,,7510196891884,280,155,Gabriel Martin,y
490,,rue de Lourmel,75015,,,,4.0,,,7510191541208,140,85,Lina Lamy,y
42,,rue de Rivoli,75001,,,,,,,7510128912751,70,40,Nathan Fabre,y # ID en Doublon
90,,rue de Belleville,75020,,,,3.0,,,7510127729633,130,75,Chloé Gillet,n
130,,rue de la Pompe,75016,,,,4.0,,,7510138858969,100,60,Léa Renard,y
37,,rue de la Paix,75002,,,,,,,7510167642279,120,70,Paul Leblanc,y # ID Inexistant
10,,rue de la Paix,75002,,,,,,,75815209581433,110,65,Sophie Martin,y # ID Inexistant
810,,rue Lecourbe,75015,,,,3.0,,,7510111907573,85,48,Sarah Guillaume,y
70,,rue de Rennes,75006,,,,4.0,,,7661671085456,70,30,Manon Dupuis,n
640,,rue de Vaugirard,75015,,,,5.0,,,T7AASRY30O3A5,245,128,Lucas Bernard,n
110,,avenue des Champs-Élysées,75008,,,,2.0,,,7510172693676,180,102,Camille Blanc,y
13,,rue de Montmartre,75002,,,,,,,QKZ8NDQXIWP5D,120,70,Paul Leblanc,y # ID Inexistant
160,,avenue Victor Hugo,75016,,,,5.0,,,0MXQT9L98TGOQ,120,70,Adam Rousseau,n
700,,rue de Vaugirard,75015,,,,5.0,,,7510135838669,225,115,Enzo Peltier,n
740,,boulevard de Grenelle,75015,,,,7.0,,,7510172486614,100,58,Tom Berger,n
35,,rue de Belleville,75020,,,,,,,7510133662360,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
740,,boulevard de Grenelle,75015,,,,7.0,,,7510173344541,100,58,Tom Berger,n
310,,avenue de Versailles,75016,,,,4.0,,,75219747440786,190,112,Jade Joly,y
35,,rue de Belleville,75020,,,,,,,7510117656346,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
780,,rue de Vaugirard,75015,,,,6.0,,,7510182736567,245,125,Mathis Chevalier,y
22,,rue de la Paix,75002,,,,,,,7510158451407,110,65,Sophie Martin,y # ID Inexistant
360,,rue de Javel,75015,,,,6.0,,,7510150881074,135,80,Leo Dupont,n
46,,rue de la Paix,75002,,,,,,,7510170374534,110,65,Sophie Martin,y # ID Inexistant
190,,avenue de Wagram,75017,,,,4.0,,,7510175680552,150,90,Inès Thomas,y
80,,avenue des Ternes,75017,,,,7.0,,,7510143390899,240,125,Hugo Lambert,y
470,,rue de Vaugirard,75015,,,,2.0,,,7510197974254,55,30,Chloé Lecomte,y
100,,rue de Richelieu,75002,,,,5.0,,,7510119205440,40,20,Nathan Fabre,n
530,,rue Lecourbe,75015,,,,2.0,,,7510123874857,185,105,Sofia Legrand,y
330,,rue Lecourbe,75015,,,,3.0,,,7510148585371,115,68,Agathe Gauthier,y
360,,rue de Javel,75015,,,,6.0,,,7510131179717,135,80,Leo Dupont,n
650,,rue Lecourbe,75015,,,,2.0,,,75973142063166,130,78,Anna Lucas,y
610,,rue de la Convention,75015,,,,4.0,,,7510137461854,90,52,Sarah Rodrigues,y
46,,rue de la Paix,75002,,,,,,,7510159561852,110,65,Sophie Martin,y # ID Inexistant
120,,rue du Faubourg Saint-Honoré,75008,,,,6.0,,,7622636967996,80,45,Louis Clement,n
670,,rue de Vaugirard,75015,,,,4.0,,,7510179598818,285,155,Chloé Jean,y
49,,rue de la Paix,75002,,,,,,,7510116962536,120,70,Paul Leblanc,y # ID Inexistant
570,,rue de Lourmel,75015,,,,3.0,,,7510121796955,50,28,Lina Guerin,y
16,,rue de la Paix,75002,,,,,,,7510191126403,110,65,Sophie Martin,y # ID Inexistant
29,,rue de Belleville,75020,,,,,,,7510105786413,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
18,,rue de Rivoli,75001,,,,,,,7510155460215,230,120,Thomas Leclerc,y # ID en Doublon
790,,rue de la Croix Nivert,75015,,,,4.0,,,7615336355485,120,72,Eva Vincent,y
33,,rue de Rivoli,75001,,,,,,,7510192999577,130,70,Manon Dupuis,y # ID en Doublon
240,,avenue de Saint-Ouen,75018,,,,6.0,,,7510152842537,250,130,Maxime Morel,y
31,,rue de la Paix,75002,,,,,,,7510189926889,120,70,Paul Leblanc,y # ID Inexistant
12,,rue de Rivoli,75001,,,,,,,7510151985619,270,140,Paul Bertrand,y # ID en Doublon
320,,rue de la Convention,75015,,,,7.0,,,75501091577216,90,50,Ethan Brun,n
45,,rue de Rivoli,75001,,,,,,,75906915122929,50,30,Camille Blanc,y # ID en Doublon
290,,rue de Vaugirard,75015,,,,2.0,,,7510160407799,230,120,Océane Dubois,y
190,,avenue de Wagram,75017,,,,4.0,,,7510130365447,150,90,Inès Thomas,y
25,,rue de la Paix,75002,,,,,,,7510144256043,120,70,Paul Leblanc,y # ID Inexistant
19,,rue de la Paix,75002,,,,,,,7510187865978,120,70,Paul Leblanc,y # ID Inexistant
750,,rue de Vaugirard,75015,,,,3.0,,,7510162888747,270,148,Clémence Lemaire,y
740,,boulevard de Grenelle,75015,,,,7.0,,,XV1UBE17V2T6F,100,58,Tom Berger,n
19,,rue de la Paix,75002,,,,,,,7510105309540,120,70,Paul Leblanc,y # ID Inexistant
480,,rue de Javel,75015,,,,6.0,,,7510161734436,270,148,Mathis Olivier,y
850,,rue de Lourmel,75015,,,,4.0,,,7510162888747,55,30,Lina Perrier,y
820,,boulevard de Grenelle,75015,,,,5.0,,,7510101541303,110,62,Tom Leclerc,n
420,,rue de Vaugirard,75015,,,,6.0,,,7510188525945,95,55,Hugo Da Silva,n
18,,rue de Rivoli,75001,,,,,,,7510186341671,230,120,Thomas Leclerc,y # ID en Doublon
31,,rue de la Paix,75002,,,,,,,7510116022410,120,70,Paul Leblanc,y # ID Inexistant
720,,rue de Vaugirard,75015,,,,6.0,,,7510196664084,180,105,Maxence Legall,y
34,,rue de la Paix,75002,,,,,,,4JGR6EI8AC2QL,110,65,Sophie Martin,y # ID Inexistant
250,,rue Oberkampf,75011,,,,4.0,,,7510176144475,125,75,Léa Fournier,y
41,,rue de Belleville,75020,,,,,,,7510196891884,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
150,,boulevard Saint-Germain,75006,,,,3.0,,,7510137084466,260,135,Emma Picard,y
600,,rue de Vaugirard,75015,,,,6.0,,,7510105003440,170,102,Maxence Benard,y
360,,rue de Javel,75015,,,,6.0,,,7510132322166,135,80,Leo Dupont,n
170,,rue de Vaugirard,75015,,,,2.0,,,CB1NGMOOI98YR,50,25,Clara Gerard,n
42,,rue de Rivoli,75001,,,,,,,Q0JICJNV6YUPA,70,40,Nathan Fabre,y # ID en Doublon
29,,rue de Belleville,75020,,,,,,,7510196527895,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
960,,rue de Vaugirard,75015,,,,6.0,,,7510155119641,50,28,Maxence Germain,n
490,,rue de Lourmel,75015,,,,4.0,,,7510147088712,140,85,Lina Lamy,y
24,,rue de Rivoli,75001,,,,,,,O5T70KKX98UBN,190,100,Lucas Fournier,y # ID en Doublon
780,,rue de Vaugirard,75015,,,,6.0,,,7510172524774,245,125,Mathis Chevalier,y
29,,rue de Belleville,75020,,,,,,,7510123061536,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
560,,rue de Javel,75015,,,,7.0,,,7510106728595,160,95,Leo Arnaud,n
43,,rue de la Paix,75002,,,,,,,7510145204936,120,70,Paul Leblanc,y # ID Inexistant
870,,rue de la Croix Nivert,75015,,,,3.0,,,7510130888283,115,68,Eva Lambert,y
340,,boulevard de Grenelle,75015,,,,5.0,,,7510162706415,60,32,Tom Giraud,n
45,,rue de Rivoli,75001,,,,,,,75304112566783,50,30,Camille Blanc,y # ID en Doublon
39,,rue de Rivoli,75001,,,,,,,7510191496651,90,50,Chloé Gillet,y # ID en Doublon
500,,rue de Vaugirard,75015,,,,7.0,,,7510191504020,65,35,Enzo Aubert,n
41,,rue de Belleville,75020,,,,,,,7510192125724,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
550,,rue de Vaugirard,75015,,,,4.0,,,7510120474561,290,160,Clémence Clement,y
20,,rue de Belleville,75020,,,,,,,75794790418625,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
290,,rue de Vaugirard,75015,,,,2.0,,,7510177116881,230,120,Océane Dubois,y
100,,rue de Richelieu,75002,,,,5.0,,,7510165806906,40,20,Nathan Fabre,n
50,,rue de Belleville,75020,,,,,,,7510129374240,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erronés
680,,rue de Javel,75015,,,,7.0,,,7510116106384,155,92,Mathis Leroy,n
15,,avenue Montaigne,75008,,,,4.0,,,75561268786735,140,80,Alice Roux,y
760,,rue de Javel,75015,,,,5.0,,,7510143418233,150,90,Leo Mercier,n
15,,rue de Rivoli,75001,,,,,,,75558395265333,250,130,Alice Roux,y # ID en Doublon
950,,rue de la Croix Nivert,75015,,,,2.0,,,7510173537096,150,90,Eva Dufour,y
180,,rue du Temple,75003,,,,6.0,,,7510191685057,280,155,Gabriel Martin,y
670,,rue de Vaugirard,75015,,,,4.0,,,7510155358379,285,155,Chloé Jean,y
32,,rue de Belleville,75020,,,,,,,7510192758774,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
720,,rue de Vaugirard,75015,,,,6.0,,,W26VJ6R1NZ2HM,180,105,Maxence Legall,y
150,,boulevard Saint-Germain,75006,,,,3.0,,,7510194683568,260,135,Emma Picard,y
500,,rue de Vaugirard,75015,,,,7.0,,,7510151302065,65,35,Enzo Aubert,n
45,,rue de Rivoli,75001,,,,,,,7510114104283,50,30,Camille Blanc,y # ID en Doublon
520,,rue de Vaugirard,75015,,,,5.0,,,7510168121474,120,72,Maxence Rolland,n
550,,rue de Vaugirard,75015,,,,4.0,,,75841086628280,290,160,Clémence Clement,y
940,,rue de Vaugirard,75015,,,,5.0,,,7510143211573,280,155,Mathis Colin,n
60,,boulevard Haussmann,75009,,,,6.0,,,7510119920128,270,140,Antoine Garcia,y
49,,rue de la Paix,75002,,,,,,,7510101762551,120,70,Paul Leblanc,y # ID Inexistant
360,,rue de Javel,75015,,,,6.0,,,7510144550081,135,80,Leo Dupont,n
210,,rue Lafayette,75010,,,,3.0,,,7510143144530,120,72,Charlotte Petit,y
560,,rue de Javel,75015,,,,7.0,,,75593066720226,160,95,Leo Arnaud,n
980,,boulevard de Grenelle,75015,,,,7.0,,,75873952966377,110,68,Tom Louis,n
11,,rue de Belleville,75020,,,,,,,7510149609658,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
810,,rue Lecourbe,75015,,,,3.0,,,7510120100382,85,48,Sarah Guillaume,y
17,,rue de Belleville,75020,,,,,,,7510140707951,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
18,,rue de Rivoli,75001,,,,,,,7510160147811,230,120,Thomas Leclerc,y # ID en Doublon
21,,rue de Rivoli,75001,,,,,,,7510141655577,210,110,Julie Moreau,y # ID en Doublon
200,,rue de la Convention,75015,,,,7.0,,,7510182548373,100,58,Raphaël Bernard,n
48,,rue de Rivoli,75001,,,,,,,7510152530091,30,20,Louis Clement,y # ID en Doublon
850,,rue de Lourmel,75015,,,,4.0,,,7510188211427,55,30,Lina Perrier,y
370,,rue de Lourmel,75015,,,,4.0,,,W9JFUEV5A4M06,45,24,Lina Royer,y
200,,rue de la Convention,75015,,,,7.0,,,7510100295666,100,58,Raphaël Bernard,n
20,,rue du Louvre,75001,,,,1.0,,,7510102045631,45,15,Thomas Leclerc,n
27,,rue de Rivoli,75001,,,,,,,7510127456682,170,90,Sophie Chevalier,y # ID en Doublon
44,,rue de Belleville,75020,,,,,,,KEU383U9VZZZP,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
590,,rue de la Croix Nivert,75015,,,,2.0,,,W49VL1GV66N4T,125,75,Eva Meyer,y
980,,boulevard de Grenelle,75015,,,,7.0,,,7510101426990,110,68,Tom Louis,n
690,,rue de Lourmel,75015,,,,3.0,,,7510127566138,60,33,Lina Barbier,y
50,,rue Montmartre,75002,,,,2.0,,,7510140074040,110,65,Sophie Chevalier,n
970,,rue Lecourbe,75015,,,,4.0,,,7510110851150,220,112,Sarah Robin,y
610,,rue de la Convention,75015,,,,4.0,,,7510125187928,90,52,Sarah Rodrigues,y
790,,rue de la Croix Nivert,75015,,,,4.0,,,7510158149158,120,72,Eva Vincent,y
630,,rue de la Croix Nivert,75015,,,,3.0,,,7510146079674,70,38,Sofia Dupont,y
350,,rue de Vaugirard,75015,,,,2.0,,,7510102296373,255,132,Clémence Lacroix,y
250,,rue Oberkampf,75011,,,,4.0,,,7510145782715,125,75,Léa Fournier,y
38,,rue de Belleville,75020,,,,,,,7510123409005,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
60,,boulevard Haussmann,75009,,,,6.0,,,7510161648433,270,140,Antoine Garcia,y
610,,rue de la Convention,75015,,,,4.0,,,75859756064665,90,52,Sarah Rodrigues,y
520,,rue de Vaugirard,75015,,,,5.0,,,7510186931653,120,72,Maxence Rolland,n
950,,rue de la Croix Nivert,75015,,,,2.0,,,75926155829135,150,90,Eva Dufour,y
210,,rue Lafayette,75010,,,,3.0,,,75749636436770,120,72,Charlotte Petit,y
44,,rue de Belleville,75020,,,,,,,NDETV8EIPGITC,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
640,,rue de Vaugirard,75015,,,,5.0,,,7510102351357,245,128,Lucas Bernard,n
29,,rue de Belleville,75020,,,,,,,7510116611300,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
12,,rue de Rivoli,75001,,,,,,,7510113727595,270,140,Paul Bertrand,y # ID en Doublon
160,,avenue Victor Hugo,75016,,,,5.0,,,7510112465228,120,70,Adam Rousseau,n
450,,rue Lecourbe,75015,,,,3.0,,,7510104368766,250,130,Anna Berge,y
940,,rue de Vaugirard,75015,,,,5.0,,,7510173298365,280,155,Mathis Colin,n
430,,rue de la Croix Nivert,75015,,,,4.0,,,7510173933611,110,65,Sofia Martinez,y
550,,rue de Vaugirard,75015,,,,4.0,,,7510195517192,290,160,Clémence Clement,y
37,,rue de la Paix,75002,,,,,,,7510199166795,120,70,Paul Leblanc,y # ID Inexistant
29,,rue de Belleville,75020,,,,,,,7510164061211,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
17,,rue de Belleville,75020,,,,,,,7510184926325,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
140,,rue de Rivoli,75001,,,,7.0,,,7510187196201,60,35,Arthur Lemaire,n
240,,avenue de Saint-Ouen,75018,,,,6.0,,,9LK6W76CJ5B2I,250,130,Maxime Morel,y
190,,avenue de Wagram,75017,,,,4.0,,,7510123862841,150,90,Inès Thomas,y
35,,rue de Belleville,75020,,,,,,,7510155146191,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
31,,rue de la Paix,75002,,,,,,,7510187940130,120,70,Paul Leblanc,y # ID Inexistant
14,,rue de Belleville,75020,,,,,,,7510177239915,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
830,,rue de Vaugirard,75015,,,,2.0,,,UCAGCZ2SKVG44,295,170,Clémence Carpentier,y
27,,rue de Rivoli,75001,,,,,,,RSIB1BZUX5ZXR,170,90,Sophie Chevalier,y # ID en Doublon
710,,rue de la Croix Nivert,75015,,,,2.0,,,WH79HYOLHRKRN,115,70,Eva Roussel,y
960,,rue de Vaugirard,75015,,,,6.0,,,7510138777461,50,28,Maxence Germain,n
36,,rue de Rivoli,75001,,,,,,,7510119149089,110,60,Hugo Lambert,y # ID en Doublon
30,,rue de Rivoli,75004,,,,3.0,,,7510180900833,190,110,Julie Moreau,y
50,,rue Montmartre,75002,,,,2.0,,,7510159382222,110,65,Sophie Chevalier,n
150,,boulevard Saint-Germain,75006,,,,3.0,,,7510188495611,260,135,Emma Picard,y
33,,rue de Rivoli,75001,,,,,,,7510196406089,130,70,Manon Dupuis,y # ID en Doublon
450,,rue Lecourbe,75015,,,,3.0,,,7510149091296,250,130,Anna Berge,y
100,,rue de Richelieu,75002,,,,5.0,,,7510169551578,40,20,Nathan Fabre,n
520,,rue de Vaugirard,75015,,,,5.0,,,75365265500127,120,72,Maxence Rolland,n
110,,avenue des Champs-Élysées,75008,,,,2.0,,,7510169148257,180,102,Camille Blanc,y
22,,rue de la Paix,75002,,,,,,,R5G6XTD53OBO7,110,65,Sophie Martin,y # ID Inexistant
36,,rue de Rivoli,75001,,,,,,,7510100000059,110,60,Hugo Lambert,y # ID en Doublon
46,,rue de la Paix,75002,,,,,,,7510159134199,110,65,Sophie Martin,y # ID Inexistant
60,,boulevard Haussmann,75009,,,,6.0,,,7656308653855,270,140,Antoine Garcia,y
420,,rue de Vaugirard,75015,,,,6.0,,,7510178859493,95,55,Hugo Da Silva,n
850,,rue de Lourmel,75015,,,,4.0,,,7510192327924,55,30,Lina Perrier,y
30,,rue de Rivoli,75001,,,,,,,7510173204726,150,80,Antoine Garcia,y # ID en Doublon
190,,avenue de Wagram,75017,,,,4.0,,,7510186345900,150,90,Inès Thomas,y
160,,avenue Victor Hugo,75016,,,,5.0,,,7510128171969,120,70,Adam Rousseau,n
27,,rue de Rivoli,75001,,,,,,,7510102985579,170,90,Sophie Chevalier,y # ID en Doublon
32,,rue de Belleville,75020,,,,,,,7510106446662,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
37,,rue de la Paix,75002,,,,,,,75580671816548,120,70,Paul Leblanc,y # ID Inexistant
160,,avenue Victor Hugo,75016,,,,5.0,,,7510170358437,120,70,Adam Rousseau,n
240,,avenue de Saint-Ouen,75018,,,,6.0,,,GAXX8AEO0Y8JC,250,130,Maxime Morel,y
22,,rue de la Paix,75002,,,,,,,Q81X90MCULV7A,110,65,Sophie Martin,y # ID Inexistant
120,,rue du Faubourg Saint-Honoré,75008,,,,6.0,,,7510102014663,80,45,Louis Clement,n
190,,avenue de Wagram,75017,,,,4.0,,,7510178750659,150,90,Inès Thomas,y
700,,rue de Vaugirard,75015,,,,5.0,,,7510131877787,225,115,Enzo Peltier,n
150,,boulevard Saint-Germain,75006,,,,3.0,,,7510177360091,260,135,Emma Picard,y
550,,rue de Vaugirard,75015,,,,4.0,,,7622841793969,290,160,Clémence Clement,y
490,,rue de Lourmel,75015,,,,4.0,,,7510143052742,140,85,Lina Lamy,y
770,,rue de Lourmel,75015,,,,2.0,,,7510186878109,50,26,Lina Dupin,y
670,,rue de Vaugirard,75015,,,,4.0,,,OEFCENPFQVOU2,285,155,Chloé Jean,y
14,,rue de Belleville,75020,,,,,,,ZLMS6U0EN4CUO,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
130,,rue de la Pompe,75016,,,,4.0,,,7510190466310,100,60,Léa Renard,y
39,,rue de Rivoli,75001,,,,,,,7510101412708,90,50,Chloé Gillet,y # ID en Doublon
160,,avenue Victor Hugo,75016,,,,5.0,,,7510198740780,120,70,Adam Rousseau,n
10,,rue de la Paix,75002,,,,,,,7510105940246,110,65,Sophie Martin,y # ID Inexistant
190,,avenue de Wagram,75017,,,,4.0,,,G0N8BTU29BNU1,150,90,Inès Thomas,y
810,,rue Lecourbe,75015,,,,3.0,,,7510100675470,85,48,Sarah Guillaume,y
160,,avenue Victor Hugo,75016,,,,5.0,,,75697140112537,120,70,Adam Rousseau,n
910,,rue de Vaugirard,75015,,,,4.0,,,7510126567761,265,145,Clémence Fontaine,y
50,,rue Montmartre,75002,,,,2.0,,,7510157405981,110,65,Sophie Chevalier,n
40,,avenue de l'Opéra,75009,,,,5.0,,,7510159273550,90,50,Lucas Fournier,y
860,,rue de Vaugirard,75015,,,,7.0,,,7510146018026,235,120,Mathis Guillou,n
820,,boulevard de Grenelle,75015,,,,5.0,,,7510167902338,110,62,Tom Leclerc,n
340,,boulevard de Grenelle,75015,,,,5.0,,,7510186197802,60,32,Tom Giraud,n
36,,rue de Rivoli,75001,,,,,,,7510184831350,110,60,Hugo Lambert,y # ID en Doublon
630,,rue de la Croix Nivert,75015,,,,3.0,,,7510118665914,70,38,Sofia Dupont,y
44,,rue de Belleville,75020,,,,,,,7510136309469,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
19,,rue de la Paix,75002,,,,,,,7510100916464,120,70,Paul Leblanc,y # ID Inexistant
780,,rue de Vaugirard,75015,,,,6.0,,,7510105650416,245,125,Mathis Chevalier,y
260,,rue du Faubourg Saint-Antoine,75012,,,,7.0,,,7510174655273,50,30,Clément Renaud,n
500,,rue de Vaugirard,75015,,,,7.0,,,75813483644053,65,35,Enzo Aubert,n
550,,rue de Vaugirard,75015,,,,4.0,,,7510128207879,290,160,Clémence Clement,y
25,,rue de la Paix,75002,,,,,,,7510149941427,120,70,Paul Leblanc,y # ID Inexistant
180,,rue du Temple,75003,,,,6.0,,,7510149781864,280,155,Gabriel Martin,y
340,,boulevard de Grenelle,75015,,,,5.0,,,75596168648560,60,32,Tom Giraud,n
660,,boulevard de Grenelle,75015,,,,6.0,,,7510164429754,55,30,Tom Moreau,n
29,,rue de Belleville,75020,,,,,,,7510194286126,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
720,,rue de Vaugirard,75015,,,,6.0,,,7510144298212,180,105,Maxence Legall,y
170,,rue de Vaugirard,75015,,,,2.0,,,7510123701764,50,25,Clara Gerard,n
38,,rue de Belleville,75020,,,,,,,75254456353082,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
180,,rue du Temple,75003,,,,6.0,,,7510106606019,280,155,Gabriel Martin,y
380,,rue de Vaugirard,75015,,,,7.0,,,7510189845776,275,150,Mathis Richard,y
120,,rue du Faubourg Saint-Honoré,75008,,,,6.0,,,7510100607930,80,45,Louis Clement,n
780,,rue de Vaugirard,75015,,,,6.0,,,7510189655629,245,125,Mathis Chevalier,y
180,,rue du Temple,75003,,,,6.0,,,7510169561667,280,155,Gabriel Martin,y
12,,rue de Rivoli,75001,,,,,,,9F5MTU4C3QWRO,270,140,Paul Bertrand,y # ID en Doublon
45,,rue de Rivoli,75001,,,,,,,7510155425880,50,30,Camille Blanc,y # ID en Doublon
780,,rue de Vaugirard,75015,,,,6.0,,,75690706305022,245,125,Mathis Chevalier,y
44,,rue de Belleville,75020,,,,,,,7510170595677,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
230,,rue de Tolbiac,75013,,,,2.0,,,KM0DLPYMI14NC,80,42,Louise Durand,y
590,,rue de la Croix Nivert,75015,,,,2.0,,,7510119304085,125,75,Eva Meyer,y
46,,rue de la Paix,75002,,,,,,,75282096629292,110,65,Sophie Martin,y # ID Inexistant
230,,rue de Tolbiac,75013,,,,2.0,,,7510143492815,80,42,Louise Durand,y
250,,rue Oberkampf,75011,,,,4.0,,,7510121158220,125,75,Léa Fournier,y
35,,rue de Belleville,75020,,,,,,,7510189867389,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
14,,rue de Belleville,75020,,,,,,,7510179869669,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
290,,rue de Vaugirard,75015,,,,2.0,,,7510109038259,230,120,Océane Dubois,y
490,,rue de Lourmel,75015,,,,4.0,,,7510163016189,140,85,Lina Lamy,y
780,,rue de Vaugirard,75015,,,,6.0,,,7510152525864,245,125,Mathis Chevalier,y
460,,boulevard de Grenelle,75015,,,,5.0,,,7510180623553,135,82,Tom Guillot,n
100,,rue de Richelieu,75002,,,,5.0,,,7510128516270,40,20,Nathan Fabre,n
610,,rue de la Convention,75015,,,,4.0,,,7510120652688,90,52,Sarah Rodrigues,y
17,,rue de Belleville,75020,,,,,,,7510114960947,70,30,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
440,,rue de Vaugirard,75015,,,,7.0,,,7510171234598,75,40,Lucas Dupuy,n
490,,rue de Lourmel,75015,,,,4.0,,,2DB691ER7HR8A,140,85,Lina Lamy,y
39,,rue de Rivoli,75001,,,,,,,7510190533314,90,50,Chloé Gillet,y # ID en Doublon
32,,rue de Belleville,75020,,,,,,,7510111254995,80,40,Julie Bernard,n # ID Inexistant et Arrondissement Erroné
780,,rue de Vaugirard,75015,,,,6.0,,,7510165139973,245,125,Mathis Chevalier,y
16,,rue de la Paix,75002,,,,,,,7510187738187,110,65,Sophie Martin,y # ID Inexistant
15,,rue de Rivoli,75001,,,,,,,7510174292762,250,130,Alice Roux,y # ID en Doublon
400,,rue de Vaugirard,75015,,,,5.0,,,7510126838453,50,26,Maxence Faure,n
15,,avenue Montaigne,75008,,,,4.0,,,7510198165029,140,80,Alice Roux,y
5,,rue de la Paix,75002,,,,2.0,,,7510175485137,250,130,Paul Bertrand,y
21,,rue de Rivoli,75001,,,,,,,7MQK6DG9IHTT8,210,110,Julie Moreau,y # ID en Doublon
430,,rue de la Croix Nivert,75015,,,,4.0,,,7510122245417,110,65,Sofia Martinez,y
80,,avenue des Ternes,75017,,,,7.0,,,7643552802579,240,125,Hugo Lambert,y
20,,rue du Louvre,75001,,,,1.0,,,7510155252163,45,15,Thomas Leclerc,n
420,,rue de Vaugirard,75015,,,,6.0,,,7510190165429,95,55,Hugo Da Silva,n
